conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7957b5f9-1f33-4ff8-84e9-e258b17882c2,zkoušet mikroelektroniku,released,skill/competence,sector-specific,,Zkoušet mikroelektroniku pomocí vhodného vybavení. Shromažďovat a analyzovat data. Monitorovat a hodnotit výkon systému a v případě potřeby přijmout opatření.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d | http://data.europa.eu/esco/skill/87a6436a-c83f-4afe-a93a-d807a988e0ec | http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4,myslet kriticky | instalovat dřevěné a kovové konstrukční prvky | provádět údržbu mikroelektroniky | provádět zkušební provoz
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,provádět testování softwarových jednotek,released,skill/competence,sector-specific,provést testování softwarové jednotky | testovat softwarové jednotky | zkoušet softwarové jednotky | provádět testování softwarové jednotky,"Testovat jednotlivé jednotky zdrojového kódu s cílem určit, zda jsou nebo nejsou vhodné pro použití, vytvořením krátkých fragmentů kódu.",http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1 | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7 | http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,plánovat testování softwaru | programovat počítačové systémy | provádět softwarové testy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,vyvíjet softwarové prototypy,released,skill/competence,sector-specific,vyvíjet softwarový prototyp | vyvinout softwarový prototyp | vyvíjet softwarové vzory | vyvíjet softwarové modely,"Vytvořit první neúplnou nebo předběžnou verzi části softwarové aplikace, která simuluje některé specifické aspekty konečného produktu.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,systémy inteligentních sítí,released,knowledge,sector-specific,,"Systém zahrnuje elektronické digitální řízení výroby, distribuci a využití elektřiny, správu informací o komponentech a úsporách energie.
	",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,používat komunikační zařízení,released,skill/competence,cross-sector,,"Obsluhovat komunikační zařízení za účelem interakce se zákazníky, kolegy a dalšími.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,obsluhovat komunikační zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a,sbírat data z ICT,released,skill/competence,cross-sector,shromažďovat data z ICT | sbírat data z informačních a komunikačních sítí | sbírat data z IKT | shromažďovat data z informačních a komunikačních technologií,Shromažďovat data pomocí navrhování a používání metod vyhledávání a vzorkování.,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,shromažďovat data | shromažďovat informace z fyzických nebo elektronických zdrojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a6b4549-cd3e-46c7-8a40-9096520dff84,měnit design textilií,released,skill/competence,sector-specific,,"Upravovat náčrty a digitální design textilií až do doby, než splní požadavky zákazníků.",http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72 | http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,vytvářet design textilií | navrhovat systémy a produkty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,používat CAM software,released,skill/competence,cross-sector,,"Používat počítačem podporované výrobní (CAM) programy pro řízení strojního zařízení a obráběcích strojů při tvorbě, modifikaci, analýze nebo optimalizaci jako součásti výrobního procesu obrobků.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,používat digitální nástroje k ovládání strojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,robotické komponenty,released,knowledge,cross-sector,,"Součásti, které lze nalézt v robotických systémech, jako jsou mikroprocesory, elektronika, senzory, obvodové desky, kódovače, servomotory, ovladače, pneumatika nebo hydraulika.",http://data.europa.eu/esco/isced-f/0714,elektronika a automatizace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,monitorovat automatizované stroje,released,skill/competence,cross-sector,,Průběžně kontrolovat nastavení a činnost automatizovaného stroje nebo provádět pravidelné kontrolní pochůzky. V případě potřeby zaznamenat a interpretovat data o provozních stavech instalací a zařízení za účelem identifikování abnormalit.,http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2,pracovat se stroji a specializovaným zařízením
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,převést hrubé náčrtky na geometrickou skicu,released,skill/competence,occupation-specific,,Používat software k převedení přibližně znázorněného vyobrazení návrhu na dvourozměrnou geometrickou skicu pro další vývoj za účelem získání konečné koncepce.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,používat nástroje pro projektování pomocí počítače (cad) a počítačové rýsovací nástroje
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,analyzovat systém ICT,released,skill/competence,sector-specific,analyzovat ICT | analyzovat systém ICT | analyzovat činnost informačního systému | analyzovat operace ICT | analyzovat systémy ICT,"Analyzovat fungování a výkon informačních systémů za účelem stanovení jejich cílů, struktury a služeb a stanovit postupy a operace pro plnění uživatelských požadavků.
	",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,pracovat s počítačem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,počítačové vidění,released,knowledge,cross-sector,,"Definice a fungování počítačového vidění. Nástroje počítačového vidění umožňující počítačům získávat informace z digitálních obrazů, jako jsou fotografie nebo videa. Oblasti uplatňování s cílem vyřešit reálné problémy, jako jsou bezpečnost, autonomní řízení, robotická výroba a kontrola, klasifikace digitálních obrazů, zpracování a diagnostika lékařských obrazů atd.
	",http://data.europa.eu/esco/isced-f/0619,informační a komunikační technologie (ikt) jinde neklasifikované
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,GameSalad,released,knowledge,sector-specific,,"Softwarové rozhraní fungující prostřednictvím přetažení, které sestává ze specializovaných konstrukčních nástrojů používaných pro rychlé opakování uzpůsobených počítačových her uživateli s omezenými znalostmi programování.",http://data.europa.eu/esco/isced-f/0211 | http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960,audiovizuální technika a mediální výroba a produkce | systémy tvorby digitálních her
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,informatika,released,knowledge,cross-sector,,"Vědecký a praktický obor, který se zabývá základy informací a výpočtů, konkrétně algoritmů, datových struktur, programování a architektury dat. Zabývá se použitelností, strukturou a mechanizací metodických postupů, které řídí získávání, zpracování a přístup k informacím.",http://data.europa.eu/esco/isced-f/0613,vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,John The Ripper (penetrační testovací nástroj),released,knowledge,sector-specific,,"Nástroj John The Ripper je nástrojem k obnově hesel, který testuje bezpečnostní nedostatky systémů pro potenciálně neoprávněný přístup k systémovým informacím. Hlavními prvky tohoto nástroje jsou kód pro kontrolu síly a hash kód hesla.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,vývoj a analýza softwaru a aplikací | penetrační testovací nástroj
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,provozovat pobočkovou telefonní ústřednu,released,skill/competence,sector-specific,provozovat pobočkové telefonní ústředny | provozovat PBX | provozovat telefonní ústřednu v podniku,"Provozovat pobočkovou telefonní ústřednu (PBX), telekomunikační systém v rámci organizace, který přepíná volání mezi uživateli na místních linkách. Systém zároveň umožňuje všem uživatelům sdílet externí telefonní linky.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,obsluhovat komunikační zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,používat systém skladového hospodářství,released,skill/competence,cross-sector,,"Používat software k ukládání materiálů do skladu a provádět operace jako přeprava, příjem a převzetí.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,pracovat s počítačem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,používat sázecí software,released,skill/competence,sector-specific,,"Používat specializované počítačové programy za účelem úpravy sazby textů a obrázků, které mají být vytištěny.",http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"používat software na zpracování textů, publikování a prezentace"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,používat IT systémy pro komerční účely,released,skill/competence,sector-specific,,"Předávat a sdělovat data a přijímat komerční rozhodnutí za použití interních i externích IT systémů, kde je to vhodné.",http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"používat digitální nástroje ke spolupráci, vytváření obsahu a řešení problémů"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,obsluhovat přístroj pro automatizovanou optickou kontrolu,released,skill/competence,sector-specific,,Zkontrolovat kvalitu smontovaných desek plošných spojů (PCB) nebo součástek pro povrchovou montáž plošných spojů (SMD) prostřednictvím provozu zařízení automatizované optické kontroly. Během každé zkoušky jsou desítky snímků zachycovány zvláštní kamerou a srovnávány s předcházejícími smontovanými deskami.,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec | http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,používat automatizované řízení procesů | používat přesné nástroje a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,používat automatické programování,released,skill/competence,sector-specific,používat vizuální programování | používat vizuální programovací nástroje | použít automatické programování | používat software pro automatické programování | používat automatická programování | využívat software pro vizuální programování,"Využívat specializované softwarové nástroje k vytváření počítačového kódu ze specifikací, jako jsou schémata, strukturované informace nebo jiné prostředky popisující funkčnost.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,sestavit plán přepravní trasy,released,skill/competence,occupation-specific,,Sestavit celkový jízdní scénář za použití zařízení a specializovaného softwaru. Připravit několik přístavních plaveb a zároveň optimalizovat využití nákladního prostoru a kapacity lodí v průběhu celé plavby.,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,plánovat akce a programy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,vyvíjet virtuální herní rámec,released,skill/competence,sector-specific,vyvíjet virtuální herní platformu | vyvíjet virtuální hry | vyvinout virtuální herní rámec | vyvíjet virtuální herní rámce | vyvíjet herní software,"Vytvořit virtuální softwarový rámec, v němž bude podrobně popsáno plněný běžných úkolů souvisejících s hrou.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,prediktivní údržba,released,knowledge,occupation-specific,,"Využití analýzy dat a matematických výpočtů ke správě a monitorování stavu strojů a výrobních procesů.
	",http://data.europa.eu/esco/isced-f/079 | http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920,"technické vědy, výroba a stavebnictví jinde neklasifikované | údržbářské operace"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,obsluhovat palubní počítačové systémy,released,skill/competence,sector-specific,,Obsluhovat palubní počítačové systémy v těžkých nákladních autech a vozidlech; komunikovat s počítačovým systémem pro správu prostranství.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,používat digitální nástroje k ovládání strojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"vytvářet design digitálního rozhraní hazardních, sázkových a loterijních her",released,skill/competence,occupation-specific,,"Vytvořit digitální náhled hazardních, sázkových a loterijních her, aby byly atraktivní pro publikum.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,navrhovat systémy nebo aplikace ikt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,sledovat aktuální počítačové trendy,released,skill/competence,sector-specific,,"Orientovat se v současném vývoji a trendech v oblasti počítačového hardwaru, softwaru a periferních zařízení.",http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,sledovat aktuální trendy | průběžně se seznamovat s předpisy | udržovat aktuální znalost produktů | monitorovat vývoj v oblasti odborných znalostí
