ESCOURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,DESCRIPTION
http://data.europa.eu/esco/skill/e35a5936-091d-4e87-bafe-f264e55bd656,key_18116,5f49ec20-0082-406e-87c0-2d2168674817,L,jazykové dovednosti a znalosti,
http://data.europa.eu/esco/skill/e434e71a-f068-44ed-8059-d1af9eb592d7,key_18117,4dab6f95-b1be-4080-a202-7949b727318f,L2,Klasické jazyky,
http://data.europa.eu/esco/skill/e4da156d-a6c4-4b29-935b-eff9c9553cf1,key_18118,1622ce33-9940-45db-a6ea-29bb0587bd69,S1.8.1,pracovat v týmech,
http://data.europa.eu/esco/skill/e52389a2-1a05-45b0-8db3-4bda0f0c0b48,key_18119,66282cd8-1e4a-48a3-9a41-c969135aeb73,T5.2,reakce na fyzické okolnosti,"Reagovat na měnící se či nebezpečné fyzické podmínky a přizpůsobovat se jim.
  "
http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb,key_18120,f7cae000-8c99-4aea-892d-570330549893,S6.9.2,chovat vodní živočichy a starat se o ně,
http://data.europa.eu/esco/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,key_18121,d82c220c-a584-4bca-8503-5891a25e817f,S6.9,manipulovat se zvířaty,
http://data.europa.eu/esco/skill/e5e3b8d7-a96d-41f4-acb6-563b0f7f2994,key_18122,c28e980e-6f67-47a6-889e-d829bfe34557,S6.1.0,třídit a balit výrobky a materiály,
http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,key_18123,dffd4e31-ccd5-47a8-845d-88aef54626e6,S3.3.4,ověřovat identitu a doklady,
http://data.europa.eu/esco/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,key_18124,df8e12a4-71db-4625-b2fa-ee5f4326ccbf,S7.3.2,nanášet texturované nebo zednické svrchní vrstvy,
http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,key_18125,34cb74c3-086a-466c-99b9-cdc985fecc50,S4.2.5,plánovat operace a výrobní proces,
http://data.europa.eu/esco/skill/e7a48651-3f68-4762-bf93-57cc1af47016,key_18126,c0e8e79b-c68e-4d23-91c1-b34e03927615,S3.6,poskytovat všeobecnou osobní péči,
http://data.europa.eu/esco/skill/e84d080a-ff6d-41a7-b7b9-133e97c7bf00,key_18127,4781113b-ab8d-496f-8c4d-377732c252a6,T2.4,přemýšlet kreativně a inovativně,"Vytvářet nové nápady nebo kombinovat stávající nápady za účelem vyvinutí inovačních, originálních řešení.
  "
http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2,key_18128,06b4ef9a-a01b-4c32-b15e-c3cede26ddcc,S6.2.2,"přemísťovat nebo zvedat materiály, zařízení nebo zásoby",
http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,key_18129,8e082239-e59f-40d3-9fd2-63c119bd6708,S6.2.3,uskladňovat výrobky a materiály,
http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,key_18130,f2d889b5-05e2-4ac6-bdf4-ca9dd577edbf,S3.3.5,udržovat a prosazovat fyzickou bezpečnost,
http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,key_18131,ca72578b-5386-4b73-89e5-a44f25acc71e,S1.5.6,poskytovat poradenství ohledně navrhování nebo používání technologií,
http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,key_18132,58a8ae43-67dc-457a-8a91-431cdcce65f3,S8.8.2,"provádět údržbu elektrických, elektronických a přesných zařízení",
http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,key_18133,89f1619b-53a4-450c-ac50-96ce35b1ad9e,S2.7.4,analyzovat obchodní operace,
http://data.europa.eu/esco/skill/edc72cfe-78a8-4531-b00f-92992a0bb8cb,key_18134,7e988cc8-f1db-45bf-bbac-c993438fde5b,T1.2,práce s čísly a mírami,"Využívat číselný a matematický obsah, informace, myšlenky a procesy za účelem splnění základních požadavků učení a práce; patří sem porozumění číslům, vzorům, tvarům a prostoru, matematickému jazyku, symbolům, postupům a způsobům myšlení za účelem dosažení konkrétních cílů.
  "
http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181,key_18135,91cea709-46fb-40e5-9bb5-1018ad561c4e,S6.9.1,chovat zvířata a starat se o ně,
http://data.europa.eu/esco/skill/ee2576c0-1af5-44b5-8c0c-2002541d1ccc,key_18136,1afe560c-73fb-48cf-9f41-578e17b63a23,S1.3.4,poskytovat školení týkající se zdravotních nebo lékařských otázek,
http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,key_18137,5d9fe5fa-09ad-4a17-8ad7-13447cc257a2,S1.6.2,"propagovat výrobky, služby nebo programy",
http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,key_18138,6d3fd7e4-6024-4aa5-9e20-e6a4c3f183f0,S1.5.1,"poskytovat poradenství ohledně právních, regulačních nebo procesních záležitostí",
http://data.europa.eu/esco/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,key_18139,a987563d-8cd5-4787-858b-ca1d025391c5,S6.9.3,přemísťovat a pást zvířata,
http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,key_18140,dd29de5b-f90c-423d-80fe-da6989544ad1,S6.3.6,odebírat nebo připravovat vzorky nebo materiály k testování,
http://data.europa.eu/esco/skill/f2840c73-9693-4cc0-8dc1-c44942263d5d,key_18141,953c6ac2-412a-48df-ad50-344ac67b9ff3,S6.1,třídit a balit výrobky a materiály,
http://data.europa.eu/esco/skill/f289347f-a76d-4d03-a648-74b53ed1e636,key_18142,55e08306-6210-4d2c-b43a-503741a1095e,S6.5.7,vyrábět potraviny a související výrobky,
http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,key_18143,741668b5-346f-4584-a07b-a5de88c8da98,S2.7.6,"hodnotit systémy, programy, zařízení a produkty",
http://data.europa.eu/esco/skill/f306bf2a-271d-4059-ba7b-e83849cb8960,key_18144,12b84a63-fa27-4fda-94ea-62fbe18ca1d5,S4.4,provádět administrativní činnosti,
http://data.europa.eu/esco/skill/f4346da3-f6b2-4389-8a67-7c443b7e1609,key_18145,a3e3d677-2adb-43a8-b2a0-ab1a9bdcedaa,S1.14.1,provozovat sport,
http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,key_18146,9568fb24-f672-408d-951d-20b3d2c47f12,S5.0,pracovat s počítačem,
http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,key_18147,32e5ea5c-b6a9-4b8f-831c-bbf2ab1b2f22,S2.6.2,určovat hodnotu výrobků nebo služeb,
http://data.europa.eu/esco/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,key_18148,9c92a678-88f3-4a07-a42a-0d5a8489f475,T3.4,prokázat vůli učit se,"Projevovat pozitivní postoj k novým a náročným požadavkům a přijmout opatření, jež umožní poučit se z obtíží.
  "
http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,key_18149,5475a748-2e14-4870-a9a3-29bd71d1e4d7,S2.6.1,provádět výpočty,
http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3,key_18150,a4de5300-2522-472b-a2e2-4b6e81f73921,S4.3.3,přidělovat a kontrolovat fyzické zdroje,
http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,key_18151,0fdc89ec-a814-4f3e-9ad0-25f66d7481e8,S5.6.0,"používat digitální nástroje ke spolupráci, vytváření obsahu a řešení problémů",
http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,key_18152,ab100d7a-1cce-4d7e-99a7-3e72ee9e8e35,S8.2.0,řídit vozidla,
http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,key_18153,c8628265-c313-4170-b941-4e30ec50e27c,S2.8.1,testovat elektrické a mechanické systémy nebo zařízení,
http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,key_18154,f210b029-9700-4f23-bd62-9d5d08037043,S5.2.1,konfigurovat počítačové systémy,
http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,key_18155,ad757f0b-02c5-4aad-ae95-2f5347ed5a4b,S6.13.0,manipulovat s odpady a nebezpečnými materiály a odstraňovat je,
http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,key_18156,219321b8-653e-42eb-8340-ff3c77c98d8e,S3.1.2,poskytovat podporu při řešení problémů,
http://data.europa.eu/esco/skill/fb01d224-882a-4346-99e2-bfd56f52d09c,key_18157,0126ce36-1bac-4e0f-93eb-bb3bf8a1367e,S1.6.0,"propagovat, prodávat a nakupovat",
http://data.europa.eu/esco/skill/fbb861f7-2386-4d17-84f7-6e340a8e6cd9,key_18158,bfc8b440-94d0-4c40-ba61-2adef646bae2,S3.6.0,poskytovat osobní péči,
http://data.europa.eu/esco/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,key_18159,c48e72da-83a2-43d9-985a-3f7ec577b069,S3.3.0,chránit a prosazovat předpisy,
http://data.europa.eu/esco/skill/fe5eabaa-63f6-4c44-b405-fc3ded8d56cb,key_18160,23d5d6dd-707b-48f7-bdd2-c366da8a31a0,T4.4,vedení ostatních,"Vést, směrovat a motivovat ostatní.
  "
http://data.europa.eu/esco/skill/ff565308-8f29-4f1d-a342-9a29bd8b7446,key_18161,331c54db-6c64-4fc3-ab43-e123ccc656d5,S6.0,manipulovat a přemísťovat,
http://data.europa.eu/esco/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,key_18162,07eef296-8f55-495f-ab89-2e87fcd44181,T2.1,"zpracování informací, nápadů a koncepcí","Hodnotit, zadávat, nahrávat, přepisovat a aktualizovat údaje pomocí elektronických nebo manuálních informačních systémů.
  "
