conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123,školit zaměstnance v oblasti snižování plýtvání potravinami,released,skill/competence,sector-specific,,"Zavést nová školení a ustanovení pro rozvoj zaměstnanců na podporu jejich znalostí v oblasti prevence plýtvání potravinami a postupů recyklace potravin. Zajistit, aby zaměstnanci rozuměli metodám a nástrojům pro recyklaci potravin, např. třídění odpadu.
	",http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,poskytovat školení týkající se provozních postupů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c,vytvářet koncepce úspory energie,released,skill/competence,cross-sector,,"Využívat současné výsledky výzkumu a spolupracovat s odborníky s cílem optimalizovat nebo rozvíjet koncepce, vybavení a výrobní procesy, které vyžadují nižší množství energie, jako jsou nové izolační postupy a materiály.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458,vypracovávat provozní politiky a postupy | myslet inovativně
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05,provádět výzkum týkající se flóry,released,skill/competence,sector-specific,,"Shromažďovat a analyzovat údaje o rostlinách za účelem zjištění jejich základních aspektů, jako je původ, anatomie a funkce.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,analyzovat vědecká a lékařská data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/00735755-adc6-4ea0-b034-b8caff339c9f,instalovat tepelné čerpadlo,released,skill/competence,cross-sector,,"Instalovat tepelná čerpadla, která využívají fyzikální vlastnosti látek nazývaných chladiva k získávání tepla z okolního prostředí a k jeho uvolnění do teplejšího prostředí, což je v protikladu se samovolným prouděním tepla. Vytvořit potřebné otvory a nainstalovat vnitřní i venkovní části tepelného čerpadla. Připojit elektřinu a veškeré potrubí a konfigurovat tepelné čerpadlo.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"instalovat zařízení pro vytápění, ventilaci a klimatizaci"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e,navrhovat zařízení využívající biomasu,released,skill/competence,sector-specific,,"Navrhnout systém využívající energii z biomasy. Určit stavební limity, jako je nezbytný prostor a výška. Vypočítat ukazatele, jako je objem, průtok a teploty. Vypracovat podrobné popisy a nákresy návrhu.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/013a64b9-5e74-4f7f-af5b-9ec76715238b,provádět kontrolu staveb na moři,released,skill/competence,cross-sector,,"Provádět pravidelné inspekce v průběhu výstavby zařízení na moři, jako jsou ropné plošiny, a po jejich výstavbě, za účelem zajištění minimalizace rizik a dodržování předpisů.",http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,"poskytovat poradenství ohledně právních, regulačních nebo procesních záležitostí"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,usilovat o podporu biologické rozmanitosti a dobrých životních podmínek zvířat,released,skill/competence,transversal,,"Jednat způsobem, který pomáhá udržovat stabilní ekosystémy a bojuje proti vymírání druhů, například uvědomělou volbou stravy, která podporuje výrobu biopotravin a dobré životní podmínky zvířat.
  ",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,uplatňování dovedností a schopností souvisejících s životním prostředím
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32,vypracovat studii proveditelnosti pro systémy pro správu budov,released,skill/competence,sector-specific,,"Uskutečňovat hodnocení a posuzování potenciálu systému pro správu budov. Realizovat standardizovanou studii s cílem určit úsporu energie, náklady a omezení a provádět výzkum na podporu procesu rozhodování.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyzovat obchodní operace | provádět studii proveditelnosti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02619401-8e21-46e5-8f19-204747fd755d,odstranit kontaminované materiály,released,skill/competence,sector-specific,,"Odstranit materiály a zařízení, které jsou kontaminovány nebezpečnými látkami, za účelem ochrany okolí před další kontaminací a zpracovat nebo zlikvidovat kontaminované materiály.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/3727f0d3-da1b-4ce3-a9cb-efe6130fe41f,manipulovat s nebezpečnými materiály a odstraňovat je | posuzovat znečištění
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,dodržovat postupy kontroly látek nebezpečných pro zdraví,released,skill/competence,sector-specific,,"Dodržovat postupy kontroly látek nebezpečných pro zdraví při činnostech zahrnujících expozici nebezpečným látkám, jako jsou bakterie, alergeny, odpadní oleje, barvy nebo brzdové kapaliny, které způsobují onemocnění nebo zranění.
",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,manipulovat s nebezpečnými materiály a odstraňovat je | při pracovních postupech dodržovat bezpečnostní opatření
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab,měřit stromy,released,skill/competence,cross-sector,,"Provést veškerá příslušná měření stromu: jeho výšky výškoměrem, jeho obvodu pomocí měřicího pásma a míry růstu stromu pomocí přírůstkového kladívka a kůroměru.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,provádět pracovní měření | provádět měření rozměrů a souvisejících vlastností
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03d93bf5-3c09-489c-a0d7-a895b068041a,zachraňovat zvířata,released,skill/competence,sector-specific,,"Zachraňovat zvířata, která se nacházejí v situacích, jež představují bezprostřední nebo potenciální ohrožení jejich dobrých životních podmínek.",http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,udržovat a prosazovat fyzickou bezpečnost
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca,zemědělství šetrné ke klimatu,released,knowledge,sector-specific,,"Integrovaný přístup ke správě krajiny, jehož cílem je zvýšení produkce potravin, posílení odolnosti zemědělských plodin, zajištění bezpečnosti potravin, snížení emisí a přizpůsobení klimatickým změnám.
   ",http://data.europa.eu/esco/isced-f/0811,rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,připravovat smlouvy o energetické náročnosti,released,skill/competence,sector-specific,,"Připravovat a přezkoumávat smlouvy popisující energetickou náročnost a zajistit, aby byly v souladu s právními požadavky.",http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74 | http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,vyjednat kompromis | psát technické nebo vědecké texty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,prozkoumat geochemické vzorky,released,skill/competence,sector-specific,,"Analyzovat laboratorní vzorky pomocí zařízení, jako jsou spektrometry, plynové chromatografy, mikroskopy, mikrosondy a analyzátory uhlíku. Určit věk a vlastnosti environmentálních vzorků, jako jsou minerály, horniny nebo půda.",http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592 | http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,provádět zkoušky vzorků | testovat a analyzovat látky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,solární energie,released,knowledge,cross-sector,,"Energie, která pochází ze světla a tepla slunce a kterou lze zachytit a využít jako obnovitelný zdroj energie pomocí různých technologií, jako je např. fotovoltaika pro výrobu elektrické energie a solární tepelnou energii pro výrobu tepelné energie.",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0625e737-2b29-4835-ac28-aeec4a8dc0f2,zkoušet vzorky z výroby papíru,released,skill/competence,sector-specific,,"Získat testovací vzorky v různých fázích procesu odstraňování tiskových barev z papíru a procesu recyklace. Zpracovat vzorky, např. přidáním odměřeného množství barviva, a testovat za účelem stanovení požadovaných hodnot, jako je úroveň pH, odolnost proti roztržení nebo stupeň rozpadu.",http://data.europa.eu/esco/skill/cd4b9e72-a18d-44bd-b227-14bbdd162dc1 | http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,připravovat vzorky pro zkoušky | testovat a analyzovat látky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/062ec888-7fd2-4b1e-860e-4cdcc9503ab3,spravovat povolení k využití půdního fondu,released,skill/competence,sector-specific,,Prozkoumat potenciální dopad využívání půdního fondu na vodu a vodní prostředí. Vydávat doporučení ohledně schválení nebo zamítnutí povolení pro tyto účely.,http://data.europa.eu/esco/skill/1bc1cf2a-a7f6-4769-a13b-cc26a2214498,"připravovat dokumentaci pro smlouvy, žádosti nebo povolení"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,provést studii proveditelnosti týkající se malých větrných elektráren,released,skill/competence,sector-specific,,"Hodnotit a posuzovat potenciál malých větrných elektráren. Provést standardizovanou studii s cílem odhadnout náročnost budovy z hlediska potřebné elektrické energie, podíl energie z malé větrné elektrárny na celkové dodávce a provést výzkum na podporu procesu rozhodování.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,provádět studii proveditelnosti | analyzovat obchodní operace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,pěstovat plodiny pro biomasu,released,skill/competence,sector-specific,,"Pěstování plodin určených pro biomasu, zpracování plodin na biomasu.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,obdělávat půdu a pěstovat plodiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/078e6210-224d-4331-9c8e-f881259b6bb0,bezpečné používání pesticidů,released,knowledge,sector-specific,,"Preventivní a regulační opatření týkající se přepravy a skladování chemických látek, které potlačují škodlivé organismy, a manipulace s nimi.",http://data.europa.eu/esco/isced-f/0811,rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07c29939-d5fe-4f7f-8546-f1d02fd352db,provádět kontrolu silážních systémů,released,skill/competence,sector-specific,,Provádět kontrolu silážních systémů za účelem minimalizace jakýchkoli škodlivých emisí při jejich používání.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,interpretovat vědecké údaje k posouzení kvality vody,released,skill/competence,cross-sector,,"Analyzovat a interpretovat údaje, jako jsou biologické vlastnosti, ke zjištění kvality vody.",http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078 | http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,"řídit testování jakosti vody | vyhodnocovat údaje, informace a digitální obsah | analyzovat vědecké poznatky | analyzovat vědecká a lékařská data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,environmentální politika,released,knowledge,cross-sector,politika životního prostředí,"Místní, vnitrostátní a mezinárodní předpisy zaměřené na podporu udržitelnosti životního prostředí a rozvoj projektů, které snižují negativní dopad na životní prostředí a zlepšují stav životního prostředí.",http://data.europa.eu/esco/isced-f/0521,vědy o životním prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,zajistit soulad s legislativou v oblasti životního prostředí,released,skill/competence,cross-sector,,"Kontrolovat činnosti a plnit úkoly, které zajišťují dodržování norem v oblasti ochrany životního prostředí a udržitelnosti, a upravit činnosti v případě změn právních předpisů v oblasti životního prostředí. Zajistit, aby tyto procesy byly v souladu s předpisy v oblasti životního prostředí a osvědčenými postupy.",http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,zajišťovat plnění právních požadavků | dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08a5f6dd-d3dd-4371-9919-6d730f34499c,instalovat fotovoltaické panely,released,skill/competence,occupation-specific,,"Bezpečně instalovat fotovoltaické panely specifickým upevňovacím systémem, na vymezené místo a ve stanoveném sklonu.",http://data.europa.eu/esco/skill/30b280e7-2468-440b-a78f-f1e7f515d60a,"umísťovat materiály, nástroje nebo zařízení"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e,typy přílivových generátorů,released,knowledge,sector-specific,,"Různé typy generátorů, jako jsou příčné turbíny (Bánkiho turbína), turbíny se zvýšeným průtokem (Francisova turbína), zařízení s Venturiho efektem nebo přílivové turbíny s drakem.
	",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,provádět energetický audit,released,skill/competence,sector-specific,,Systematicky analyzovat a hodnotit spotřebu energie s cílem zlepšit energetickou náročnost.,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,analyzovat obchodní operace | myslet kriticky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,právní požadavky týkající se lodí,released,knowledge,sector-specific,,Úmluvy Mezinárodní námořní organizace (IMO) týkající se bezpečnosti života na moři a bezpečnosti a ochrany mořského prostředí.,http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa | http://data.europa.eu/esco/isced-f/0421,námořní právo | právo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0bca9840-478a-40fd-a6c3-c8cc923add98,vypracovávat plány řízení,released,skill/competence,sector-specific,,Vypracovávat plány řízení za účelem zachování rybolovu a přirozeného prostředí nebo jejich případné obnovy.,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"vypracovávat finanční, obchodní nebo marketingové plány"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5,používat udržitelné techniky orby půdy,released,skill/competence,sector-specific,,"Používat udržitelné techniky orby půdy, jako je ochranná orba či bezorebné obdělávání půdy s cílem minimalizovat dopad na půdu.
   ",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,obdělávat půdu a pěstovat plodiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d0fe364-462d-48dd-b54b-e972e2bdecb1,druhy izolačního materiálu,released,knowledge,cross-sector,,"Různé druhy izolačního materiálu a případy jejich použití, výhody, rizika a náklady.",http://data.europa.eu/esco/isced-f/0732,stavebnictví a inženýrské stavitelství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c,usilovat o snížení znečištění,released,skill/competence,transversal,,"Přijímat opatření na snížení hluku, světelného znečištění, znečištění vzduchu, vody nebo životního prostředí, například používáním veřejné dopravy, nezanecháváním odpadků v přírodním prostředí a snižováním nepotřebných emisí světelného záření a hluku, a to zejména v noci.
  ",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,uplatňování dovedností a schopností souvisejících s životním prostředím
